hud_area_code,hud_area_name,zcta,total_units,fmr_afford_units,safmr_afford_units,fmr_afford_pct,safmr_afford_pct,diff_afford_units,diff_afford_pct
METRO37340M37340,"Palm Bay-Melbourne-Titusville, FL MSA",32909,1864,944,1181.5,0.5064377682403434,0.6338519313304721,237.5,25.158898305084747
METRO37340M37340,"Palm Bay-Melbourne-Titusville, FL MSA",32920,2109,611.5,241.5,0.2899478425794215,0.11450924608819346,-370,-60.50695012264923
METRO37340M37340,"Palm Bay-Melbourne-Titusville, FL MSA",32922,2653,2005,1115,0.7557482095740671,0.420278929513758,-890,-44.38902743142145
METRO37340M37340,"Palm Bay-Melbourne-Titusville, FL MSA",32925,308,4,168,0.012987012987012988,0.5454545454545454,164,4100
METRO37340M37340,"Palm Bay-Melbourne-Titusville, FL MSA",32926,1199,689,746.5,0.5746455379482902,0.6226021684737281,57.5,8.34542815674891
METRO37340M37340,"Palm Bay-Melbourne-Titusville, FL MSA",32927,1324,519,1024,0.3919939577039275,0.7734138972809668,505,97.30250481695568
METRO37340M37340,"Palm Bay-Melbourne-Titusville, FL MSA",32931,2300,440,895,0.19130434782608696,0.38913043478260867,455,103.40909090909092
METRO37340M37340,"Palm Bay-Melbourne-Titusville, FL MSA",32934,935,235,292.5,0.25133689839572193,0.31283422459893045,57.5,24.46808510638298
METRO37340M37340,"Palm Bay-Melbourne-Titusville, FL MSA",32935,5804,2084,2339,0.35906271536871126,0.40299793246037213,255,12.236084452975048
METRO37340M37340,"Palm Bay-Melbourne-Titusville, FL MSA",32937,2445,295,1170,0.12065439672801637,0.4785276073619632,875,296.6101694915254
METRO37340M37340,"Palm Bay-Melbourne-Titusville, FL MSA",32940,1704,229,781.5,0.13438967136150234,0.4586267605633803,552.5,241.2663755458515
METRO37340M37340,"Palm Bay-Melbourne-Titusville, FL MSA",32948,597,462,184.5,0.7738693467336684,0.30904522613065327,-277.5,-60.064935064935064
METRO37340M37340,"Palm Bay-Melbourne-Titusville, FL MSA",32949,19,4,4,0.21052631578947367,0.21052631578947367,0,0
METRO37340M37340,"Palm Bay-Melbourne-Titusville, FL MSA",32950,111,27,34.5,0.24324324324324326,0.3108108108108108,7.5,27.77777777777778
METRO37340M37340,"Palm Bay-Melbourne-Titusville, FL MSA",32951,707,78,269.5,0.11032531824611033,0.3811881188118812,191.5,245.51282051282053
METRO37340M37340,"Palm Bay-Melbourne-Titusville, FL MSA",32952,998,293,535.5,0.2935871743486974,0.5365731462925851,242.5,82.76450511945393
METRO37340M37340,"Palm Bay-Melbourne-Titusville, FL MSA",32953,1997,962,762,0.48172258387581374,0.3815723585378067,-200,-20.79002079002079
METRO37340M37340,"Palm Bay-Melbourne-Titusville, FL MSA",32955,3156,699.5,1702,0.22164131812420787,0.5392902408111534,1002.5,143.31665475339528
METRO37340M37340,"Palm Bay-Melbourne-Titusville, FL MSA",32976,589,275,235,0.466893039049236,0.398981324278438,-40,-14.545454545454545
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08001,63,4,14,0.06349206349206349,0.2222222222222222,10,250
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08002,2539,489,894,0.19259551004332415,0.35210712879086253,405,82.82208588957054
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08003,700,255,332.5,0.36428571428571427,0.475,77.5,30.392156862745097
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08004,473,89,274,0.18816067653276955,0.5792811839323467,185,207.86516853932585
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08007,685,340,307.5,0.49635036496350365,0.4489051094890511,-32.5,-9.558823529411764
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08009,490,195,182.5,0.3979591836734694,0.37244897959183676,-12.5,-6.41025641025641
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08010,1351,332,452,0.2457438934122872,0.33456698741672836,120,36.144578313253014
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08011,0,0,0,,,0,
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08012,4329,724,1359,0.16724416724416724,0.31392931392931395,635,87.70718232044199
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08014,60,0,30,0,0.5,30,
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08015,1237,427,562,0.3451899757477769,0.45432497978981407,135,31.61592505854801
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08016,2548,659,806.5,0.2586342229199372,0.31652276295133436,147.5,22.382397572078908
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08019,30,8,21,0.26666666666666666,0.7,13,162.5
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08020,90,25,25,0.2777777777777778,0.2777777777777778,0,0
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08021,7484,2339,3639,0.3125334045964725,0.48623730625334044,1300,55.579307396323216
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08022,4,0,0,0,0,0,
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08023,37,4,20.5,0.10810810810810811,0.5540540540540541,16.5,412.5
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08026,26,4,13,0.15384615384615385,0.5,9,225
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08027,235,145,150,0.6170212765957447,0.6382978723404256,5,3.4482758620689653
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08028,1368,449,449,0.32821637426900585,0.32821637426900585,0,0
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08029,369,200,200,0.5420054200542005,0.5420054200542005,0,0
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08030,1183,595,605,0.5029585798816568,0.5114116652578191,10,1.680672268907563
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08031,1400,725,667.5,0.5178571428571429,0.4767857142857143,-57.5,-7.931034482758621
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08033,1387,368,368,0.2653208363374189,0.2653208363374189,0,0
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08034,1090,155,377.5,0.14220183486238533,0.3463302752293578,222.5,143.5483870967742
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08035,381,139,139,0.3648293963254593,0.3648293963254593,0,0
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08036,70,15,35,0.21428571428571427,0.5,20,133.33333333333331
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08037,1489,494,694,0.33176628609805237,0.46608462055070515,200,40.48582995951417
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08038,14,14,14,1,1,0,0
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08039,0,0,0,,,0,
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08041,15,15,15,1,1,0,0
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08042,0,0,0,,,0,
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08043,2414,279,499,0.1155758077879039,0.2067108533554267,220,78.85304659498208
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08045,164,81,81,0.49390243902439024,0.49390243902439024,0,0
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08046,1015,185,685,0.18226600985221675,0.6748768472906403,500,270.27027027027026
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08048,1044,334,409,0.31992337164750956,0.39176245210727967,75,22.45508982035928
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08049,454,189,79,0.41629955947136565,0.17400881057268722,-110,-58.201058201058196
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08051,778,109,201.5,0.14010282776349614,0.2589974293059126,92.5,84.86238532110092
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08052,4035,580,1480,0.14374225526641884,0.3667905824039653,900,155.17241379310346
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08053,3420,320,1437.5,0.0935672514619883,0.4203216374269006,1117.5,349.21875
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08054,2944,315,1122.5,0.10699728260869565,0.3812839673913043,807.5,256.3492063492064
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08055,1044,105,350,0.10057471264367816,0.33524904214559387,245,233.33333333333334
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08056,45,25,25,0.5555555555555556,0.5555555555555556,0,0
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08057,899,244,411.5,0.271412680756396,0.45773081201334814,167.5,68.64754098360656
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08059,360,135,87.5,0.375,0.24305555555555555,-47.5,-35.18518518518518
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08060,2086,371,496,0.17785234899328858,0.23777564717162034,125,33.692722371967655
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08061,165,105,105,0.6363636363636364,0.6363636363636364,0,0
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08062,347,182,189.5,0.5244956772334294,0.5461095100864554,7.5,4.1208791208791204
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08063,114,64,87,0.5614035087719298,0.7631578947368421,23,35.9375
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08064,0,0,0,,,0,
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08065,670,150,262.5,0.22388059701492538,0.3917910447761194,112.5,75
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08066,1250,705,482.5,0.564,0.386,-222.5,-31.560283687943265
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08067,74,16,35.5,0.21621621621621623,0.4797297297297297,19.5,121.875
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08068,919,424,261.5,0.4613710554951034,0.28454842219804133,-162.5,-38.325471698113205
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08069,1581,594,631.5,0.3757115749525617,0.39943074003795065,37.5,6.313131313131313
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08070,1134,412,307,0.36331569664902996,0.2707231040564374,-105,-25.485436893203882
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08071,639,335,347.5,0.5242566510172144,0.5438184663536776,12.5,3.731343283582089
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08072,0,0,0,,,0,
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08073,0,0,0,,,0,
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08074,0,0,0,,,0,
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08075,2533,403,858,0.1590998815633636,0.33872878010264507,455,112.90322580645163
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08077,707,92,287,0.13012729844413012,0.40594059405940597,195,211.9565217391304
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08078,743,354,294,0.47644683714670255,0.39569313593539707,-60,-16.94915254237288
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08079,1179,709,591.5,0.6013570822731128,0.501696352841391,-117.5,-16.572637517630465
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08080,896,138,415.5,0.15401785714285715,0.46372767857142855,277.5,201.08695652173913
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08081,2304,784,1199,0.3402777777777778,0.5203993055555556,415,52.933673469387756
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08083,791,237,125,0.2996207332490518,0.15802781289506954,-112,-47.257383966244724
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08084,472,198,113.5,0.4194915254237288,0.24046610169491525,-84.5,-42.676767676767675
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08085,820,76,288,0.09268292682926829,0.35121951219512193,212,278.9473684210526
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08086,743,128,238,0.17227456258411844,0.3203230148048452,110,85.9375
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08087,35.077144455991686,4.075865376928611,20.00879366855864,0.11619718309859155,0.5704225352112676,15.932928291630027,390.90909090909093
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08088,426,142,224,0.3333333333333333,0.5258215962441315,82,57.74647887323944
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08089,251,103,188,0.4103585657370518,0.749003984063745,85,82.52427184466019
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08090,289,119,174,0.4117647058823529,0.6020761245674741,55,46.21848739495798
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08091,475,215,145,0.45263157894736844,0.30526315789473685,-70,-32.55813953488372
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08093,1284,274,186.5,0.21339563862928349,0.14524922118380063,-87.5,-31.934306569343068
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08094,1773,544,629,0.3068245910885505,0.3547659334461365,85,15.625
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08095,0,0,0,,,0,
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08096,2997,652,847,0.2175508842175509,0.28261594928261596,195,29.9079754601227
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08097,61,18,41,0.29508196721311475,0.6721311475409836,23,127.77777777777777
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08098,505,255,255,0.504950495049505,0.504950495049505,0,0
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08102,913,623,520.5,0.6823658269441402,0.5700985761226726,-102.5,-16.452648475120384
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08103,1660,965,1e3,0.5813253012048193,0.6024096385542169,35,3.6269430051813467
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08104,4409,2970,2340,0.6736221365388977,0.530732592424586,-630,-21.21212121212121
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08105,3109,1844,1549,0.5931167577999357,0.4982309424252171,-295,-15.997830802603035
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08106,1203,711,593.5,0.5910224438902744,0.4933499584372402,-117.5,-16.52601969057665
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08107,1975,630,465,0.3189873417721519,0.23544303797468355,-165,-26.190476190476193
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08108,1948,358,545.5,0.1837782340862423,0.28003080082135523,187.5,52.374301675977655
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08109,1452,509,439,0.35055096418732784,0.3023415977961432,-70,-13.7524557956778
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08110,989,599,599,0.6056622851365016,0.6056622851365016,0,0
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08215,950,365,582.5,0.38421052631578945,0.6131578947368421,217.5,59.589041095890416
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08224,20,20,20,1,1,0,0
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08302,3721,1537,1389.5,0.41306100510615423,0.3734211233539371,-147.5,-9.59661678594665
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08312,544,229,244,0.4209558823529412,0.4485294117647059,15,6.550218340611353
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08318,356,148,222,0.4157303370786517,0.6235955056179775,74,50
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08322,218,44,144,0.2018348623853211,0.6605504587155964,100,227.27272727272728
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08328,70,50,30,0.7142857142857143,0.42857142857142855,-20,-40
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08343,98,30,54,0.30612244897959184,0.5510204081632653,24,80
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08344,324,160,165,0.49382716049382713,0.5092592592592593,5,3.125
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08360,4689,1940,1850,0.41373427169972277,0.3945404137342717,-90,-4.639175257731959
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08501,8.053288925895087,1.2389675270607827,2.3230641132389676,0.15384615384615385,0.2884615384615385,1.0840965861781848,87.5
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08505,1454,319,369,0.21939477303988997,0.25378266850068776,50,15.673981191222571
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08511,20,8,12,0.4,0.6,4,50
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08515,95,0,82.5,0,0.868421052631579,82.5,
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08518,440,100,100,0.22727272727272727,0.22727272727272727,0,0
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08554,160,55,45,0.34375,0.28125,-10,-18.181818181818183
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08562,498,240,280,0.4819277108433735,0.5622489959839357,40,16.666666666666664
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08610,3480,855,1070,0.24568965517241378,0.3074712643678161,215,25.146198830409354
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08620,99.91110623353818,12.740342405618962,29.839223002633886,0.12751677852348994,0.2986577181208054,17.098880597014926,134.21052631578948
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08640,683,24,264,0.03513909224011713,0.38653001464128844,240,1e3
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",08641,964,59,387,0.061203319502074686,0.40145228215767637,328,555.9322033898305
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",17527,293,194,164,0.6621160409556314,0.5597269624573379,-30,-15.463917525773196
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",17555,251,216,197,0.8605577689243028,0.7848605577689243,-19,-8.796296296296296
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18036,348,214,176.5,0.6149425287356322,0.507183908045977,-37.5,-17.523364485981308
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18041,379,250,175.5,0.6596306068601583,0.4630606860158311,-74.5,-29.799999999999997
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18042,5243,2719,1949,0.5185962235361434,0.371733740225062,-770,-28.31923501287238
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18054,151,117,87.5,0.7748344370860927,0.5794701986754967,-29.5,-25.213675213675213
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18055,911,411,409,0.45115257958287597,0.4489571899012075,-2,-0.48661800486618007
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18070,84,10,12,0.11904761904761904,0.14285714285714285,2,20
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18073,334,200,137.5,0.5988023952095808,0.4116766467065868,-62.5,-31.25
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18074,132,19,39,0.14393939393939395,0.29545454545454547,20,105.26315789473684
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18076,292,187,152,0.6404109589041096,0.5205479452054794,-35,-18.71657754010695
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18077,124,62,70,0.5,0.5645161290322581,8,12.903225806451612
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18081,0,0,0,,,0,
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18901,2273,383,725.5,0.16849978002639684,0.31918169819621645,342.5,89.42558746736292
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18902,551,49,335.5,0.08892921960072596,0.6088929219600726,286.5,584.6938775510205
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18912,0,0,0,,,0,
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18913,10,0,0,0,0,0,
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18914,725,75,360,0.10344827586206896,0.496551724137931,285,380
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18915,24,14,14,0.5833333333333334,0.5833333333333334,0,0
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18917,420,141,86,0.3357142857142857,0.20476190476190476,-55,-39.00709219858156
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18920,10,10,10,1,1,0,0
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18923,4,0,0,0,0,0,
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18925,110,40,60,0.36363636363636365,0.5454545454545454,20,50
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18929,40,25,25,0.625,0.625,0,0
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18930,59,20,30,0.3389830508474576,0.5084745762711864,10,50
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18932,14,10,10,0.7142857142857143,0.7142857142857143,0,0
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18935,0,0,0,,,0,
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18936,0,0,0,,,0,
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18938,709,95,327,0.13399153737658676,0.461212976022567,232,244.21052631578948
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18940,1105,208,504.5,0.18823529411764706,0.45656108597285067,296.5,142.5480769230769
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18942,158,74,74,0.46835443037974683,0.46835443037974683,0,0
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18944,1834,644,784,0.3511450381679389,0.42748091603053434,140,21.73913043478261
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18947,100,10,57.5,0.1,0.575,47.5,475
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18950,0,0,0,,,0,
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18951,2259,1099,836.5,0.4864984506418769,0.3702965914121293,-262.5,-23.88535031847134
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18954,60,0,35,0,0.5833333333333334,35,
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18955,76,53,57,0.6973684210526315,0.75,4,7.547169811320755
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18960,825,335,375,0.40606060606060607,0.45454545454545453,40,11.940298507462686
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18962,31,8,8,0.25806451612903225,0.25806451612903225,0,0
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18964,1013,468,363,0.46199407699901285,0.3583415597235933,-105,-22.435897435897438
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18966,1440,155,380,0.1076388888888889,0.2638888888888889,225,145.16129032258064
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18969,1243,741,556,0.5961383748994369,0.4473049074818986,-185,-24.966261808367072
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18970,70,26,26,0.37142857142857144,0.37142857142857144,0,0
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18972,265,128,128,0.4830188679245283,0.4830188679245283,0,0
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18974,2566,872,874,0.33982852689010135,0.34060795011691347,2,0.22935779816513763
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18976,1300,90,422.5,0.06923076923076923,0.325,332.5,369.44444444444446
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18977,50,0,0,0,0,0,
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",18980,44,0,34,0,0.7727272727272727,34,
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",19001,1042,417,434.5,0.4001919385796545,0.4169865642994242,17.5,4.1966426858513195
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",19002,1794,494,544,0.2753623188405797,0.3032329988851728,50,10.121457489878543
METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",19003,1579,334,556.5,0.2115262824572514,0.35243825205826473,222.5,66.61676646706587
